DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2024-05-06 17:05:00;216.383;172.990; 90.008; 97.923;268.786
2024-05-06 17:10:00;224.203;174.038; 88.180; 99.010;267.496
2024-05-06 17:15:00;220.003;173.533; 89.862; 99.627;268.444
2024-05-06 17:20:00;218.160;172.521; 88.978; 97.672;266.228
2024-05-06 17:25:00;220.240;174.408; 88.008; 99.995;267.188
2024-05-06 17:30:00;218.517;174.783; 90.170;100.694;267.724
2024-05-06 17:35:00;219.110;174.271; 88.304; 98.980;269.004
2024-05-06 17:40:00;220.543;174.061; 88.974; 99.226;267.962
2024-05-06 17:45:00;218.210;174.710; 89.648;100.443;265.916
2024-05-06 17:50:00;220.234;172.410; 90.372; 98.373;266.362
2024-05-06 17:55:00;220.957;175.168; 88.832; 98.356;267.606
2024-05-06 18:00:00;220.700;173.513; 89.042; 99.600;268.058
2024-05-06 18:05:00;220.720;172.659; 88.788; 98.766;267.150
2024-05-06 18:10:00;218.607;175.525; 89.088; 98.351;266.432
2024-05-06 18:15:00;218.860;175.179; 88.906; 98.223;266.420
2024-05-06 18:20:00;220.387;174.083; 88.672; 99.287;267.378
2024-05-06 18:25:00;219.580;174.390; 88.950; 97.891;267.030
2024-05-06 18:30:00;220.434;171.886; 89.020; 99.800;268.802
2024-05-06 18:35:00;221.267;174.761; 88.074;100.878;266.466
2024-05-06 18:40:00;221.960;173.255; 90.222; 98.377;268.030
2024-05-06 18:45:00;220.400;172.682; 89.050; 98.709;266.650
2024-05-06 18:50:00;220.880;172.275; 89.674; 99.046;268.180
2024-05-06 18:55:00;221.460;173.467; 89.174; 97.509;268.828
2024-05-06 19:00:00;221.673;173.495; 88.386;100.212;266.578
2024-05-06 19:05:00;219.343;173.175; 88.374;100.029;268.142
2024-05-06 19:10:00;221.217;173.153; 90.730; 96.429;267.816
2024-05-06 19:15:00;220.953;175.128; 88.210; 98.769;267.986
2024-05-06 19:20:00;218.420;174.522; 90.338;100.129;266.676
2024-05-06 19:25:00;220.487;174.356; 88.648;100.554;267.980
2024-05-06 19:30:00;221.700;172.920; 89.178; 99.359;268.942
2024-05-06 19:35:00;217.967;174.176; 89.824; 97.263;270.786
2024-05-06 19:40:00;220.094;173.105; 88.494; 98.942;266.794
2024-05-06 19:45:00;220.193;174.219; 88.000;100.042;268.378
2024-05-06 19:50:00;221.525;173.729; 88.008; 98.562;267.896
2024-05-06 19:55:00;220.997;173.812; 89.084;100.502;268.966
2024-05-06 20:00:00;219.687;172.420; 87.828; 98.665;267.678
2024-05-06 20:05:00;219.963;173.058; 88.526; 99.380;269.288
2024-05-06 20:10:00;220.813;172.762; 88.636; 99.569;266.574
2024-05-06 20:15:00;219.847;173.610; 87.820; 99.815;267.064
2024-05-06 20:20:00;221.507;172.733; 88.688; 98.466;266.898
2024-05-06 20:25:00;221.397;173.187; 89.170;100.092;268.060
2024-05-06 20:30:00;221.993;175.085; 87.436; 99.154;267.992
2024-05-06 20:35:00;221.173;172.513; 88.312; 98.653;268.426
2024-05-06 20:40:00;218.513;171.555; 89.654; 98.117;267.690
2024-05-06 20:45:00;220.897;175.114; 88.734; 98.838;269.094
2024-05-06 20:50:00;219.053;173.330; 88.702; 99.956;269.228
2024-05-06 20:55:00;220.240;174.619; 87.636; 98.373;267.116
2024-05-06 21:00:00;218.760;173.937; 87.758; 98.734;267.918
2024-05-06 21:05:00;221.107;173.395; 90.162; 98.060;265.612
2024-05-06 21:10:00;223.570;174.323; 89.714; 99.705;267.770
