DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2017-09-03 00:00:00;227.833;187.453; 97.407;108.931;314.183
2017-09-03 00:05:00;228.933;186.786;100.048;107.581;316.250
2017-09-03 00:10:00;229.233;185.620; 98.056;109.373;315.830
2017-09-03 00:15:00;228.100;189.465; 98.726;108.489;314.286
2017-09-03 00:20:00;227.500;188.537; 98.418;108.176;316.604
2017-09-03 00:25:00;226.500;187.814; 98.186;109.600;314.754
2017-09-03 00:30:00;227.533;189.316; 98.328;108.718;315.658
2017-09-03 00:35:00;230.100;189.144; 98.608;109.406;315.754
2017-09-03 00:40:00;228.800;186.524; 98.450;108.875;313.960
2017-09-03 00:45:00;228.400;186.493; 99.098;107.937;317.258
2017-09-03 00:50:00;227.733;187.311; 97.722;108.190;314.922
2017-09-03 00:55:00;230.200;187.079; 98.460;107.951;314.060
2017-09-03 01:00:00;229.067;187.343; 98.178;108.863;315.790
2017-09-03 01:05:00;228.367;187.740; 99.146;110.029;316.534
2017-09-03 01:10:00;226.933;185.246; 99.648;107.985;316.758
2017-09-03 01:15:00;229.833;186.760; 98.340;107.189;316.550
2017-09-03 01:20:00;228.500;187.661; 98.522;107.575;314.860
2017-09-03 01:25:00;225.833;188.458; 99.636;107.728;315.062
2017-09-03 01:30:00;230.933;189.392; 99.230;109.509;314.294
2017-09-03 01:35:00;227.900;188.977; 99.352;109.992;314.742
2017-09-03 01:40:00;228.333;187.506;100.210;108.153;317.198
2017-09-03 01:45:00;226.700;188.305; 99.732;107.817;318.820
2017-09-03 01:50:00;229.500;189.147; 97.028;107.791;314.344
2017-09-03 01:55:00;230.800;189.743; 99.046;109.191;316.656
2017-09-03 02:00:00;228.033;188.557;101.625;108.751;316.534
2017-09-03 02:05:00;228.267;188.903; 98.344;108.646;316.538
2017-09-03 02:10:00;230.667;187.406; 98.120;109.625;317.014
2017-09-03 02:15:00;229.533;188.989; 99.714;107.492;316.804
2017-09-03 02:20:00;228.467;189.255; 99.028;107.685;318.470
2017-09-03 02:25:00;228.033;188.818;100.576;109.603;315.768
2017-09-03 02:30:00;232.967;188.965; 98.916;109.237;314.614
2017-09-03 02:35:00;228.433;187.228;100.262;108.906;314.606
2017-09-03 02:40:00;230.267;190.092; 99.350;109.419;315.024
2017-09-03 02:45:00;227.833;188.952; 98.884;106.948;315.230
2017-09-03 02:50:00;227.733;187.229; 99.042;108.650;315.460
2017-09-03 02:55:00;228.600;188.232; 99.972;108.450;317.640
2017-09-03 03:00:00;227.200;185.567; 99.162;108.465;318.800
2017-09-03 03:05:00;226.133;187.778; 99.482;108.047;317.286
2017-09-03 03:10:00;228.900;187.818; 99.710;108.124;317.980
2017-09-03 03:15:00;226.867;190.290; 98.960;108.237;315.616
2017-09-03 03:20:00;228.000;189.789; 98.834;107.716;318.258
2017-09-03 03:25:00;227.933;185.795;100.078;108.531;315.644
2017-09-03 03:30:00;227.700;186.519; 99.988;109.976;316.996
2017-09-03 03:35:00;228.633;189.363; 99.624;107.771;313.004
2017-09-03 03:40:00;228.800;188.490; 99.380;109.176;314.576
2017-09-03 03:45:00;230.400;187.979; 99.044;108.652;316.074
2017-09-03 03:50:00;230.333;189.092; 98.902;109.194;314.942
2017-09-03 03:55:00;230.334;188.967;100.538;107.886;317.014
2017-09-03 04:00:00;230.767;187.673;101.250;109.665;314.110
2017-09-03 04:05:00;227.133;188.739;100.202;108.877;318.246
2017-09-03 04:10:00;229.567;188.713; 99.334;108.075;316.772
2017-09-03 04:15:00;228.400;189.845; 98.684;110.365;314.170
2017-09-03 04:20:00;226.300;187.645; 99.468;107.868;317.720
2017-09-03 04:25:00;227.333;186.966;100.098;109.326;315.858
2017-09-03 04:30:00;226.600;189.146; 99.940;107.120;316.898
2017-09-03 04:35:00;227.333;189.895; 99.026;109.929;318.120
2017-09-03 04:40:00;230.167;188.945; 99.586;109.450;316.160
2017-09-03 04:45:00;228.433;190.165; 99.904;111.257;315.184
2017-09-03 04:50:00;229.267;188.300;100.910;107.858;314.932
2017-09-03 04:55:00;228.267;191.572; 99.240;106.844;313.934
2017-09-03 05:00:00;229.267;190.095; 98.452;110.990;317.464
2017-09-03 05:05:00;228.400;189.059;100.844;109.175;315.950
2017-09-03 05:10:00;229.233;190.817; 99.112;109.812;317.014
2017-09-03 05:15:00;228.033;189.397; 99.248;111.135;316.742
2017-09-03 05:20:00;227.433;190.161; 99.932;108.390;317.334
2017-09-03 05:25:00;229.300;188.680; 97.818;108.664;315.118
2017-09-03 05:30:00;228.433;187.762; 98.156;107.059;316.722
2017-09-03 05:35:00;228.333;189.515; 99.324;108.783;318.226
2017-09-03 05:40:00;231.433;189.577; 99.830;108.549;317.784
2017-09-03 05:45:00;227.667;190.658; 98.632;109.365;314.456
2017-09-03 05:50:00;226.800;189.071; 97.906;110.967;315.712
2017-09-03 05:55:00;227.400;190.494; 98.432;108.992;316.590
2017-09-03 06:00:00;227.400;191.915;100.048;108.195;317.494
2017-09-03 06:05:00;229.400;190.749; 97.812;109.649;315.054
2017-09-03 06:10:00;229.833;191.894; 98.850;108.765;317.710
2017-09-03 06:15:00;228.567;189.348; 98.454;108.277;315.676
2017-09-03 06:20:00;227.700;191.042; 99.788;109.410;317.296
2017-09-03 06:25:00;228.867;188.133; 99.322;109.202;317.128
2017-09-03 06:30:00;227.867;191.576; 98.082;108.344;317.892
2017-09-03 06:35:00;230.133;190.606; 98.938;109.545;316.966
2017-09-03 06:40:00;229.400;188.314; 99.982;109.384;316.670
2017-09-03 06:45:00;227.200;189.934; 98.172;108.624;315.680
2017-09-03 06:50:00;230.300;190.641; 98.038;110.679;315.956
2017-09-03 06:55:00;226.934;189.012; 99.126;109.204;318.340
2017-09-03 07:00:00;230.300;190.164; 98.474;108.737;314.824
2017-09-03 07:05:00;229.700;191.318;100.970;111.345;315.704
2017-09-03 07:10:00;231.200;190.883; 99.752;108.429;316.542
2017-09-03 07:15:00;232.300;188.242; 97.218;109.678;319.642
2017-09-03 07:20:00;229.233;190.823; 98.612;110.227;318.428
2017-09-03 07:25:00;230.933;191.480; 96.916;108.350;315.888
2017-09-03 07:30:00;230.366;191.851; 97.682;109.624;314.526
2017-09-03 07:35:00;230.333;190.223; 97.788;109.046;317.826
2017-09-03 07:40:00;228.967;190.468; 97.918;110.578;314.286
2017-09-03 07:45:00;227.667;190.679; 96.916;110.656;317.062
2017-09-03 07:50:00;229.833;190.336; 98.334;110.143;315.814
2017-09-03 07:55:00;229.667;190.859; 97.712;107.925;316.756
2017-09-03 08:00:00;228.700;190.681; 98.805;110.751;316.598
2017-09-03 08:05:00;227.367;190.903; 99.146;109.178;315.214
2017-09-03 08:10:00;228.567;189.464; 98.658;110.003;316.490
2017-09-03 08:15:00;227.800;189.232; 97.752;110.671;317.288
2017-09-03 08:20:00;229.633;189.924; 98.692;107.733;317.550
2017-09-03 08:25:00;225.800;190.493; 98.636;109.364;315.818
2017-09-03 08:30:00;225.733;189.397; 99.094;109.321;315.592
2017-09-03 08:35:00;229.734;189.885; 98.654;109.607;316.864
2017-09-03 08:40:00;227.633;191.740; 99.888;108.570;317.030
2017-09-03 08:45:00;229.333;189.586; 99.112;111.512;314.420
2017-09-03 08:50:00;227.267;189.618; 98.368;109.456;317.776
2017-09-03 08:55:00;226.867;191.615; 99.662;108.492;316.928
2017-09-03 09:00:00;229.633;188.757; 98.796;108.999;315.442
2017-09-03 09:05:00;227.967;190.872;100.230;110.396;314.922
2017-09-03 09:10:00;229.267;192.174;100.586;108.500;316.386
2017-09-03 09:15:00;227.967;190.382; 98.882;109.900;315.784
2017-09-03 09:20:00;227.700;190.078;101.478;109.016;316.018
2017-09-03 09:25:00;228.933;190.390; 99.170;109.655;315.042
2017-09-03 09:30:00;227.233;187.961; 98.460;109.314;313.808
2017-09-03 09:35:00;227.500;190.488; 99.198;108.750;316.158
2017-09-03 09:40:00;229.767;190.834; 99.980;109.693;317.220
2017-09-03 09:45:00;225.233;188.967; 99.694;108.445;314.860
2017-09-03 09:50:00;228.266;190.988; 99.710;107.890;316.594
2017-09-03 09:55:00;232.133;189.564; 99.572;108.459;317.490
2017-09-03 10:00:00;227.633;190.627; 99.262;109.192;315.636
2017-09-03 10:05:00;226.733;192.909;100.042;109.265;318.288
2017-09-03 10:10:00;230.100;192.576; 99.526;109.598;315.510
2017-09-03 10:15:00;226.633;189.264; 99.858;107.990;316.686
2017-09-03 10:20:00;228.133;191.938; 98.648;108.836;317.660
2017-09-03 10:25:00;227.167;191.957; 99.208;109.331;317.884
2017-09-03 10:30:00;228.033;191.590; 98.874;108.040;320.232
2017-09-03 10:35:00;229.033;190.180;100.366;110.066;318.154
2017-09-03 10:40:00;230.400;191.153; 98.714;109.637;315.162
2017-09-03 10:45:00;231.900;190.255;100.120;109.540;316.372
2017-09-03 10:50:00;229.867;191.135; 99.454;109.214;316.306
2017-09-03 10:55:00;229.633;190.346; 99.434;111.046;317.244
2017-09-03 11:00:00;228.500;189.921; 99.052;108.730;315.318
2017-09-03 11:05:00;226.834;190.970;100.328;110.234;315.058
2017-09-03 11:10:00;230.200;189.844; 98.570;109.665;318.144
2017-09-03 11:15:00;226.967;191.655;101.544;109.348;316.622
2017-09-03 11:20:00;229.667;189.756;100.068;108.951;318.524
2017-09-03 11:25:00;228.767;190.427;101.052;108.992;317.188
2017-09-03 11:30:00;227.900;192.307; 99.596;108.722;316.374
2017-09-03 11:35:00;227.567;190.099; 97.822;107.101;315.672
2017-09-03 11:40:00;228.800;191.927;100.120;108.954;316.408
2017-09-03 11:45:00;228.733;189.001; 99.432;109.033;315.840
2017-09-03 11:50:00;227.967;190.300; 99.400;108.473;316.346
2017-09-03 11:55:00;229.633;192.204; 99.656;110.353;317.580
2017-09-03 12:00:00;227.733;190.817;100.150;109.843;315.606
2017-09-03 12:05:00;231.100;190.883; 99.156;109.307;318.442
2017-09-03 12:10:00;228.433;192.024; 99.024;109.786;316.036
2017-09-03 12:15:00;228.300;190.865; 99.524;108.579;318.372
2017-09-03 12:20:00;228.467;191.529; 98.820;110.485;316.502
2017-09-03 12:25:00;228.933;189.603;100.574;109.623;315.792
2017-09-03 12:30:00;231.167;190.876;100.712;108.464;317.716
2017-09-03 12:35:00;229.133;191.672; 99.348;108.765;316.332
2017-09-03 12:40:00;229.300;189.816; 99.326;109.232;315.482
2017-09-03 12:45:00;228.500;193.675;101.384;109.460;317.734
2017-09-03 12:50:00;229.967;191.199; 99.054;110.012;314.846
2017-09-03 12:55:00;230.800;191.158; 98.622;109.550;318.254
2017-09-03 13:00:00;230.267;191.815;100.968;108.558;316.096
2017-09-03 13:05:00;228.767;190.308; 99.154;108.704;316.162
2017-09-03 13:10:00;229.033;190.638;100.736;109.789;316.988
2017-09-03 13:15:00;228.200;189.904;100.916;109.655;319.372
2017-09-03 13:20:00;231.300;190.377; 98.486;109.846;318.330
2017-09-03 13:25:00;231.234;191.364; 98.300;109.840;316.702
2017-09-03 13:30:00;228.833;190.073; 99.994;109.205;318.616
2017-09-03 13:35:00;228.233;188.118; 98.014;107.892;318.638
2017-09-03 13:40:00;226.167;192.039;100.100;109.703;316.936
2017-09-03 13:45:00;230.934;188.598; 98.402;109.467;316.068
2017-09-03 13:50:00;231.000;189.636;100.260;109.039;319.140
2017-09-03 13:55:00;231.233;190.304;100.652;108.443;320.612
2017-09-03 14:00:00;227.933;190.551; 99.162;109.793;316.490
2017-09-03 14:05:00;227.533;191.656; 99.310;108.154;317.972
2017-09-03 14:10:00;228.700;189.582; 99.702;107.690;316.114
2017-09-03 14:15:00;229.067;190.089; 99.162;107.965;316.938
2017-09-03 14:20:00;229.500;192.203; 98.470;109.165;318.394
2017-09-03 14:25:00;230.433;191.783; 99.328;108.314;316.226
2017-09-03 14:30:00;228.467;189.079; 99.756;108.364;317.812
2017-09-03 14:35:00;228.867;188.922; 98.592;110.397;316.410
2017-09-03 14:40:00;231.067;190.193;101.086;110.081;319.418
2017-09-03 14:45:00;225.733;190.569;100.086;108.896;318.938
2017-09-03 14:50:00;230.033;189.970; 99.490;107.647;317.840
2017-09-03 14:55:00;230.367;190.793; 98.852;109.801;317.896
2017-09-03 15:00:00;226.900;192.330; 98.780;112.504;317.558
2017-09-03 15:05:00;230.467;191.607;100.112;110.295;315.626
2017-09-03 15:10:00;228.433;192.308; 99.862;110.415;319.652
2017-09-03 15:15:00;229.167;190.523; 98.918;109.860;315.726
2017-09-03 15:20:00;228.733;191.258; 99.238;109.575;312.946
2017-09-03 15:25:00;227.500;189.661; 99.796;109.519;315.010
2017-09-03 15:30:00;230.833;190.369; 98.560;108.051;317.176
2017-09-03 15:35:00;230.367;189.779;100.986;110.210;318.860
2017-09-03 15:40:00;230.267;190.564; 98.944;111.691;316.788
2017-09-03 15:45:00;232.466;192.158; 98.662;110.370;316.792
2017-09-03 15:50:00;231.000;193.421;100.014;109.960;319.156
2017-09-03 15:55:00;227.067;189.436; 98.402;109.299;315.500
2017-09-03 16:00:00;231.333;190.002; 99.666;110.159;316.510
2017-09-03 16:05:00;228.867;191.265;100.146;107.889;318.444
2017-09-03 16:10:00;229.267;188.984;100.318;108.183;317.416
2017-09-03 16:15:00;229.100;192.373; 99.884;109.481;317.802
2017-09-03 16:20:00;229.067;190.201;100.472;107.938;318.134
2017-09-03 16:25:00;230.333;192.502;100.256;109.083;319.032
2017-09-03 16:30:00;231.933;192.682; 97.482;109.893;317.916
2017-09-03 16:35:00;230.900;188.061;100.302;109.294;316.554
2017-09-03 16:40:00;231.000;191.245;100.704;108.530;316.814
2017-09-03 16:45:00;227.900;192.660;100.292;110.761;317.080
2017-09-03 16:50:00;230.633;190.263;100.126;109.428;318.576
2017-09-03 16:55:00;229.100;191.493; 99.820;109.776;316.368
2017-09-03 17:00:00;231.200;191.707;100.844;109.744;316.888
2017-09-03 17:05:00;230.900;190.866; 99.432;109.723;318.078
2017-09-03 17:10:00;228.733;192.685; 99.544;109.703;319.188
2017-09-03 17:15:00;228.067;194.034;100.366;108.218;317.538
2017-09-03 17:20:00;228.933;190.414; 99.578;110.257;314.814
2017-09-03 17:25:00;230.833;190.697; 98.528;108.466;318.612
2017-09-03 17:30:00;227.367;190.473; 99.858;108.436;317.392
2017-09-03 17:35:00;229.700;191.167; 99.554;108.973;317.970
2017-09-03 17:40:00;230.033;191.223;100.834;108.634;318.416
2017-09-03 17:45:00;230.500;190.918; 99.172;109.878;317.470
2017-09-03 17:50:00;228.734;191.197; 98.964;109.315;315.840
2017-09-03 17:55:00;228.967;190.282; 99.922;110.105;317.282
2017-09-03 18:00:00;230.567;191.489; 97.952;109.309;318.530
2017-09-03 18:05:00;230.767;188.189; 99.552;108.641;317.756
2017-09-03 18:10:00;229.933;192.289; 98.268;110.047;318.388
2017-09-03 18:15:00;231.166;191.395; 98.858;111.149;317.550
2017-09-03 18:20:00;230.433;189.800; 97.838;111.060;319.110
2017-09-03 18:25:00;230.333;192.491; 97.292;108.672;317.864
2017-09-03 18:30:00;226.833;193.090; 97.860;108.202;315.788
2017-09-03 18:35:00;227.867;191.995;100.182;109.677;318.110
2017-09-03 18:40:00;231.000;189.617;100.068;108.962;316.572
2017-09-03 18:45:00;231.000;189.633; 98.262;109.880;317.378
2017-09-03 18:50:00;232.333;190.115; 98.296;107.601;314.440
2017-09-03 18:55:00;230.600;188.478;100.400;108.407;314.854
2017-09-03 19:00:00;230.134;189.290; 99.204;109.083;319.318
2017-09-03 19:05:00;229.600;189.923; 99.196;109.618;317.632
2017-09-03 19:10:00;231.300;189.827; 99.278;110.208;318.782
2017-09-03 19:15:00;230.367;192.109; 99.494;109.351;315.500
2017-09-03 19:20:00;228.467;187.861; 98.198;109.848;318.336
2017-09-03 19:25:00;228.033;191.069; 98.016;110.863;317.506
2017-09-03 19:30:00;229.567;191.481; 98.656;110.025;318.534
2017-09-03 19:35:00;231.367;189.363; 99.310;108.368;316.816
2017-09-03 19:40:00;228.533;188.992; 99.588;109.444;317.954
2017-09-03 19:45:00;228.167;190.488; 98.144;110.016;315.620
2017-09-03 19:50:00;230.133;189.367; 98.644;109.275;314.248
2017-09-03 19:55:00;230.500;192.266; 98.540;109.630;317.936
2017-09-03 20:00:00;230.100;191.184; 97.230;107.058;316.782
2017-09-03 20:05:00;227.600;189.538; 99.274;108.089;315.160
2017-09-03 20:10:00;228.033;189.596;100.058;111.037;319.026
2017-09-03 20:15:00;229.867;192.119;100.240;109.141;317.254
2017-09-03 20:20:00;229.500;189.737;100.086;108.504;317.034
2017-09-03 20:25:00;230.767;190.477;101.256;108.269;317.234
2017-09-03 20:30:00;229.433;190.168;100.304;109.802;316.702
2017-09-03 20:35:00;228.433;189.950;101.542;109.665;316.236
2017-09-03 20:40:00;229.333;191.510;102.736;110.160;317.082
2017-09-03 20:45:00;227.767;190.300;101.814;108.069;319.488
2017-09-03 20:50:00;229.067;190.695;100.566;108.323;317.148
2017-09-03 20:55:00;228.700;190.053;100.394;107.251;317.014
2017-09-03 21:00:00;230.267;189.877;100.170;108.221;318.644
2017-09-03 21:05:00;230.400;190.193;100.004;107.651;319.190
2017-09-03 21:10:00;226.800;192.168;100.586;110.559;317.634
2017-09-03 21:15:00;229.633;188.850;100.528;108.057;316.020
2017-09-03 21:20:00;227.967;188.477;101.708;107.385;317.654
2017-09-03 21:25:00;230.200;189.402;100.128;109.197;318.274
2017-09-03 21:30:00;231.667;187.076;101.504;107.329;317.262
2017-09-03 21:35:00;229.600;190.429; 99.376;107.375;316.604
2017-09-03 21:40:00;231.566;192.436;100.628;107.751;318.956
2017-09-03 21:45:00;228.500;190.479; 99.894;108.462;315.926
2017-09-03 21:50:00;228.267;190.351; 99.018;109.903;316.248
2017-09-03 21:55:00;229.533;188.372; 99.292;108.288;316.754
2017-09-03 22:00:00;228.233;190.476; 99.196;108.538;316.146
2017-09-03 22:05:00;229.867;188.868; 98.448;109.367;316.176
2017-09-03 22:10:00;231.367;191.406; 99.290;108.416;317.266
2017-09-03 22:15:00;228.300;191.556;100.158;108.128;316.602
2017-09-03 22:20:00;227.800;192.645; 98.436;110.614;315.886
2017-09-03 22:25:00;229.333;190.505; 98.540;108.746;318.898
2017-09-03 22:30:00;228.867;190.872; 99.442;108.266;317.682
2017-09-03 22:35:00;229.500;189.383; 98.446;108.501;317.144
2017-09-03 22:40:00;226.600;190.227; 98.110;109.290;318.956
2017-09-03 22:45:00;227.067;190.531; 99.916;109.255;319.344
2017-09-03 22:50:00;226.900;192.143; 98.976;108.837;318.734
2017-09-03 22:55:00;227.933;189.496; 99.100;107.633;316.846
2017-09-03 23:00:00;226.833;188.964; 99.652;109.574;316.550
2017-09-03 23:05:00;228.233;191.633; 97.800;108.933;316.446
2017-09-03 23:10:00;230.133;191.435; 97.670;110.593;316.234
2017-09-03 23:15:00;229.133;189.946; 98.718;109.482;315.166
2017-09-03 23:20:00;225.767;191.182; 99.890;109.058;317.372
2017-09-03 23:25:00;227.333;189.400; 99.466;109.158;314.566
2017-09-03 23:30:00;230.833;189.239; 99.222;108.980;316.574
2017-09-03 23:35:00;228.933;188.507; 99.190;108.620;314.838
2017-09-03 23:40:00;229.867;192.047; 99.384;109.438;317.270
2017-09-03 23:45:00;230.867;191.140; 99.664;108.032;314.904
2017-09-03 23:50:00;227.733;189.721; 99.108;109.577;316.608
2017-09-03 23:55:00;225.133;188.460; 98.540;109.508;316.954
2017-09-04 00:00:00;229.567;190.363; 98.353;108.784;316.780
2017-09-04 00:05:00;231.633;190.771; 99.778;111.410;313.978
2017-09-04 00:10:00;230.167;186.254; 98.658;111.494;316.172
2017-09-04 00:15:00;232.067;189.986;100.142;107.791;317.280
2017-09-04 00:20:00;230.400;191.253;100.118;108.808;316.848
2017-09-04 00:25:00;230.033;190.071; 99.128;108.821;316.924
2017-09-04 00:30:00;229.733;191.498; 97.948;107.749;317.088
2017-09-04 00:35:00;229.400;190.888;100.972;107.025;316.762
2017-09-04 00:40:00;230.000;190.485; 99.982;109.151;314.884
2017-09-04 00:45:00;230.600;188.921; 99.812;107.776;315.456
2017-09-04 00:50:00;228.600;189.286; 99.342;109.593;315.894
2017-09-04 00:55:00;228.567;189.685; 98.982;108.126;317.070
2017-09-04 01:00:00;229.733;188.860; 99.874;109.986;316.422
2017-09-04 01:05:00;228.934;187.222; 99.900;107.574;317.422
2017-09-04 01:10:00;229.200;188.848; 98.928;109.807;316.544
2017-09-04 01:15:00;229.133;188.483; 99.468;109.001;317.668
2017-09-04 01:20:00;230.567;190.566; 98.694;110.722;314.480
2017-09-04 01:25:00;228.733;191.237;100.754;108.592;312.320
2017-09-04 01:30:00;228.167;190.339;100.102;108.785;317.536
2017-09-04 01:35:00;227.467;189.587;100.774;108.516;315.998
2017-09-04 01:40:00;229.800;188.434;100.412;107.820;317.364
2017-09-04 01:45:00;231.467;189.328; 98.722;109.357;315.508
2017-09-04 01:50:00;228.533;190.877; 99.484;109.202;316.816
2017-09-04 01:55:00;228.167;189.677; 97.518;107.869;315.414
2017-09-04 02:00:00;228.100;190.601; 99.088;108.944;316.358
2017-09-04 02:05:00;228.267;191.855; 99.352;110.401;316.380
2017-09-04 02:10:00;231.400;187.593; 99.680;109.488;319.420
2017-09-04 02:15:00;228.833;189.430; 98.254;109.075;316.276
2017-09-04 02:20:00;225.600;191.261; 99.370;109.292;317.100
2017-09-04 02:25:00;229.733;189.664; 99.904;108.619;315.396
2017-09-04 02:30:00;230.467;190.551;100.486;107.802;315.106
2017-09-04 02:35:00;228.134;189.140; 99.112;108.714;316.960
2017-09-04 02:40:00;231.533;191.798; 99.510;107.996;316.274
2017-09-04 02:45:00;231.000;191.837; 98.558;109.164;317.634
2017-09-04 02:50:00;229.033;192.535;100.148;108.260;315.592
2017-09-04 02:55:00;229.667;191.091; 99.816;109.880;316.058
2017-09-04 03:00:00;227.833;189.839; 99.516;108.666;317.824
2017-09-04 03:05:00;229.933;189.956; 99.240;109.798;316.920
2017-09-04 03:10:00;228.700;189.428; 99.464;109.166;316.100
2017-09-04 03:15:00;226.833;191.951; 97.626;109.215;319.552
2017-09-04 03:20:00;229.000;191.118; 99.394;108.576;315.340
2017-09-04 03:25:00;229.900;189.127; 98.150;109.798;316.874
2017-09-04 03:30:00;229.133;190.351; 98.658;108.698;317.046
2017-09-04 03:35:00;227.467;188.297; 99.970;108.892;315.322
2017-09-04 03:40:00;229.500;191.235; 99.198;108.099;317.884
2017-09-04 03:45:00;229.733;190.731; 99.034;107.827;317.366
2017-09-04 03:50:00;228.866;188.386; 98.584;108.680;315.764
2017-09-04 03:55:00;227.300;191.468; 97.744;108.343;317.650
2017-09-04 04:00:00;227.467;189.420; 97.658;110.130;314.552
2017-09-04 04:05:00;224.900;191.208; 99.618;108.054;318.168
2017-09-04 04:10:00;228.400;190.561; 98.744;109.252;316.690
2017-09-04 04:15:00;228.367;190.281; 98.252;107.565;314.994
2017-09-04 04:20:00;227.933;189.767; 97.808;108.906;318.612
2017-09-04 04:25:00;226.533;190.488; 97.350;109.816;316.120
2017-09-04 04:30:00;228.533;189.857; 98.882;108.349;316.832
2017-09-04 04:35:00;229.433;192.425; 99.318;108.454;317.466
2017-09-04 04:40:00;229.233;190.553; 99.084;108.000;315.944
2017-09-04 04:45:00;231.033;191.376; 99.054;108.306;317.922
2017-09-04 04:50:00;226.900;189.708;101.004;110.463;317.706
2017-09-04 04:55:00;227.100;192.722; 98.312;109.981;317.330
2017-09-04 05:00:00;226.933;192.052; 97.654;108.253;318.348
2017-09-04 05:05:00;230.467;191.441; 97.336;108.333;318.380
2017-09-04 05:10:00;233.933;188.900; 99.034;110.007;316.822
2017-09-04 05:15:00;226.933;188.971; 99.480;107.867;316.578
2017-09-04 05:20:00;230.033;191.982; 99.388;109.274;317.974
2017-09-04 05:25:00;228.467;190.144; 97.118;107.867;319.372
2017-09-04 05:30:00;229.067;190.353; 99.682;110.325;316.614
2017-09-04 05:35:00;228.800;191.580; 99.320;107.849;318.766
2017-09-04 05:40:00;228.867;188.958; 98.796;110.401;315.208
2017-09-04 05:45:00;228.933;191.133; 99.902;108.244;315.512
2017-09-04 05:50:00;229.200;191.058; 99.408;109.294;318.340
2017-09-04 05:55:00;229.367;191.449; 99.360;109.494;314.502
2017-09-04 06:00:00;227.233;189.711; 99.838;109.853;316.980
2017-09-04 06:05:00;231.400;192.760; 97.698;109.255;317.336
2017-09-04 06:10:00;229.567;191.747; 98.962;110.761;318.248
2017-09-04 06:15:00;231.700;189.019; 97.970;108.945;316.624
2017-09-04 06:20:00;228.400;191.323; 98.780;110.372;315.210
2017-09-04 06:25:00;226.433;190.803; 96.822;110.126;314.512
2017-09-04 06:30:00;230.133;189.258; 98.666;110.071;314.370
2017-09-04 06:35:00;227.233;190.150; 97.556;110.722;320.920
2017-09-04 06:40:00;229.900;192.254; 97.718;108.918;316.670
2017-09-04 06:45:00;228.400;190.640; 98.702;108.817;315.840
2017-09-04 06:50:00;229.767;191.509; 99.392;110.134;317.094
2017-09-04 06:55:00;229.233;193.499; 98.610;109.584;315.388
2017-09-04 07:00:00;226.167;190.596; 98.936;108.842;314.274
2017-09-04 07:05:00;227.067;190.253; 98.366;108.701;315.178
2017-09-04 07:10:00;229.967;190.984; 98.970;108.386;314.236
2017-09-04 07:15:00;227.200;188.781; 98.970;109.661;315.868
2017-09-04 07:20:00;227.900;187.445; 99.152;108.147;317.338
2017-09-04 07:25:00;230.133;189.554; 98.850;108.485;317.358
2017-09-04 07:30:00;229.233;190.184; 97.844;108.248;317.126
2017-09-04 07:35:00;230.533;190.358; 99.066;109.976;315.214
2017-09-04 07:40:00;228.633;192.201; 99.928;108.281;317.010
2017-09-04 07:45:00;229.000;192.296; 99.128;108.502;314.094
2017-09-04 07:50:00;230.567;188.500; 98.228;108.852;315.804
2017-09-04 07:55:00;228.633;191.949; 99.976;108.446;316.628
2017-09-04 08:00:00;229.967;192.593; 98.940;108.751;314.038
2017-09-04 08:05:00;230.000;190.941; 98.442;109.412;315.780
2017-09-04 08:10:00;228.533;190.128; 99.734;110.025;315.804
2017-09-04 08:15:00;228.000;190.582; 98.828;110.082;315.760
2017-09-04 08:20:00;230.133;192.430; 98.376;109.211;316.448
2017-09-04 08:25:00;234.400;190.754; 99.260;108.767;315.836
2017-09-04 08:30:00;230.167;193.214; 99.424;109.844;316.596
2017-09-04 08:35:00;228.033;191.443; 99.494;110.768;317.284
2017-09-04 08:40:00;228.600;191.430; 97.274;108.776;315.268
2017-09-04 08:45:00;231.833;191.053;100.164;106.734;315.754
2017-09-04 08:50:00;228.200;191.354;100.650;108.595;315.390
2017-09-04 08:55:00;230.200;191.614; 98.486;108.920;316.978
2017-09-04 09:00:00;229.467;188.439; 98.918;109.415;317.018
2017-09-04 09:05:00;230.333;191.436; 98.664;110.700;316.916
2017-09-04 09:10:00;230.067;190.905; 99.928;110.458;317.232
2017-09-04 09:15:00;231.967;189.634;100.474;108.252;316.858
2017-09-04 09:20:00;227.400;191.566; 99.002;109.200;317.480
2017-09-04 09:25:00;230.100;188.691; 99.896;110.458;319.006
2017-09-04 09:30:00;229.800;191.116; 98.422;109.901;316.338
2017-09-04 09:35:00;229.433;188.494; 98.756;111.048;315.446
2017-09-04 09:40:00;228.933;191.784; 98.296;107.789;316.044
2017-09-04 09:45:00;228.733;192.608;100.338;109.931;315.806
2017-09-04 09:50:00;228.600;189.227; 98.786;108.930;315.596
2017-09-04 09:55:00;228.967;189.519;100.228;108.626;318.524
2017-09-04 10:00:00;229.100;191.880;100.774;108.740;317.796
2017-09-04 10:05:00;229.267;191.332; 99.504;110.745;317.598
2017-09-04 10:10:00;230.467;190.707; 99.350;109.748;318.310
2017-09-04 10:15:00;230.600;189.927; 98.958;109.763;317.492
2017-09-04 10:20:00;230.934;191.765;101.568;110.373;314.686
